instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,registered
3457,2011-05-28,2,0,5,22,0,6,0,1,0.66,0.6061,0.78,0.2239,115
3458,2011-05-28,2,0,5,23,0,6,0,1,0.64,0.5758,0.83,0.194,81
3459,2011-05-29,2,0,5,0,0,0,0,1,0.64,0.5758,0.83,0.2239,51
3460,2011-05-29,2,0,5,1,0,0,0,1,0.62,0.5606,0.88,0.1642,49
3461,2011-05-29,2,0,5,2,0,0,0,1,0.62,0.5606,0.88,0.1045,49
3462,2011-05-29,2,0,5,3,0,0,0,1,0.62,0.5606,0.88,0.1045,24
3463,2011-05-29,2,0,5,4,0,0,0,1,0.6,0.5455,0.88,0.0896,10
3464,2011-05-29,2,0,5,5,0,0,0,1,0.6,0.5152,0.94,0.1642,3
3465,2011-05-29,2,0,5,6,0,0,0,2,0.62,0.5606,0.88,0.194,10
3466,2011-05-29,2,0,5,7,0,0,0,2,0.62,0.5606,0.88,0.2537,17
3467,2011-05-29,2,0,5,8,0,0,0,2,0.62,0.5606,0.88,0.2239,62
3468,2011-05-29,2,0,5,9,0,0,0,2,0.62,0.5455,0.94,0.2537,78
3469,2011-05-29,2,0,5,10,0,0,0,2,0.66,0.6061,0.83,0.2239,121
3470,2011-05-29,2,0,5,11,0,0,0,2,0.66,0.6061,0.83,0.2836,180
3471,2011-05-29,2,0,5,12,0,0,0,2,0.7,0.6667,0.74,0.2239,186
3472,2011-05-29,2,0,5,13,0,0,0,1,0.72,0.6818,0.7,0.2836,181
3473,2011-05-29,2,0,5,14,0,0,0,1,0.74,0.697,0.7,0.2836,168
3474,2011-05-29,2,0,5,15,0,0,0,1,0.74,0.697,0.7,0.2985,155
3475,2011-05-29,2,0,5,16,0,0,0,1,0.74,0.697,0.7,0.2836,167
3476,2011-05-29,2,0,5,17,0,0,0,1,0.74,0.697,0.7,0.2836,169
3477,2011-05-29,2,0,5,18,0,0,0,1,0.72,0.697,0.74,0.2836,177
3478,2011-05-29,2,0,5,19,0,0,0,1,0.72,0.697,0.74,0.2537,146
3479,2011-05-29,2,0,5,20,0,0,0,1,0.7,0.6667,0.79,0.194,128
3480,2011-05-29,2,0,5,21,0,0,0,1,0.68,0.6364,0.83,0.1642,122
3481,2011-05-29,2,0,5,22,0,0,0,1,0.66,0.5909,0.89,0.1343,93
3482,2011-05-29,2,0,5,23,0,0,0,1,0.66,0.5909,0.89,0.1642,87
3483,2011-05-30,2,0,5,0,1,1,0,1,0.64,0.5606,0.94,0.194,65
3484,2011-05-30,2,0,5,1,1,1,0,1,0.64,0.5606,0.94,0.1343,53
3485,2011-05-30,2,0,5,2,1,1,0,1,0.64,0.5606,0.94,0.194,28
3486,2011-05-30,2,0,5,3,1,1,0,1,0.64,0.5606,0.94,0.194,8
3487,2011-05-30,2,0,5,4,1,1,0,1,0.62,0.5455,0.94,0.1642,4
3488,2011-05-30,2,0,5,5,1,1,0,2,0.62,0.5455,0.94,0.1045,6
3489,2011-05-30,2,0,5,6,1,1,0,2,0.64,0.5606,0.94,0.0896,10
3490,2011-05-30,2,0,5,7,1,1,0,2,0.64,0.5606,0.94,0.0,19
3491,2011-05-30,2,0,5,8,1,1,0,2,0.66,0.5909,0.89,0.1045,58
3492,2011-05-30,2,0,5,9,1,1,0,1,0.72,0.697,0.74,0.0896,81
3493,2011-05-30,2,0,5,10,1,1,0,1,0.8,0.7576,0.55,0.2537,153
3494,2011-05-30,2,0,5,11,1,1,0,1,0.82,0.7727,0.52,0.0,168
3495,2011-05-30,2,0,5,12,1,1,0,1,0.86,0.803,0.47,0.1045,187
3496,2011-05-30,2,0,5,13,1,1,0,1,0.86,0.7879,0.44,0.0896,217
3497,2011-05-30,2,0,5,14,1,1,0,1,0.88,0.803,0.39,0.0,185
3498,2011-05-30,2,0,5,15,1,1,0,1,0.88,0.803,0.39,0.2537,179
3499,2011-05-30,2,0,5,16,1,1,0,1,0.88,0.7879,0.37,0.2836,208
3500,2011-05-30,2,0,5,17,1,1,0,1,0.86,0.7879,0.41,0.2239,202
3501,2011-05-30,2,0,5,18,1,1,0,1,0.86,0.7879,0.41,0.1642,172
3502,2011-05-30,2,0,5,19,1,1,0,2,0.52,0.5,0.48,0.1045,157
3503,2011-05-30,2,0,5,20,1,1,0,1,0.76,0.7121,0.58,0.0,168
3504,2011-05-30,2,0,5,21,1,1,0,1,0.74,0.697,0.7,0.1343,107
3505,2011-05-30,2,0,5,22,1,1,0,1,0.72,0.697,0.74,0.1642,80
3506,2011-05-30,2,0,5,23,1,1,0,1,0.7,0.6667,0.84,0.1045,34
3507,2011-05-31,2,0,5,0,0,2,1,1,0.7,0.6667,0.79,0.0896,20
3508,2011-05-31,2,0,5,1,0,2,1,1,0.68,0.6364,0.89,0.0896,9
3509,2011-05-31,2,0,5,2,0,2,1,2,0.66,0.5909,0.94,0.1343,7
3510,2011-05-31,2,0,5,3,0,2,1,2,0.64,0.5606,0.94,0.0,3
3511,2011-05-31,2,0,5,4,0,2,1,1,0.66,0.6061,0.83,0.0896,3
3512,2011-05-31,2,0,5,5,0,2,1,1,0.66,0.6061,0.83,0.0896,26
3513,2011-05-31,2,0,5,6,0,2,1,1,0.68,0.6364,0.79,0.0896,98
3514,2011-05-31,2,0,5,7,0,2,1,1,0.74,0.697,0.66,0.1045,219
3515,2011-05-31,2,0,5,8,0,2,1,1,0.78,0.7424,0.59,0.1343,372
3516,2011-05-31,2,0,5,9,0,2,1,1,0.8,0.7576,0.55,0.1343,153
3517,2011-05-31,2,0,5,10,0,2,1,1,0.82,0.7879,0.56,0.1343,72
3518,2011-05-31,2,0,5,11,0,2,1,1,0.86,0.803,0.47,0.0,78
3519,2011-05-31,2,0,5,12,0,2,1,1,0.86,0.803,0.47,0.1343,125
3520,2011-05-31,2,0,5,13,0,2,1,1,0.9,0.8333,0.39,0.1642,110
3521,2011-05-31,2,0,5,14,0,2,1,1,0.9,0.8182,0.37,0.0,99
3522,2011-05-31,2,0,5,15,0,2,1,1,0.9,0.8182,0.37,0.1642,133
3523,2011-05-31,2,0,5,16,0,2,1,1,0.9,0.8333,0.39,0.1343,205
3524,2011-05-31,2,0,5,17,0,2,1,1,0.84,0.803,0.53,0.2239,428
3525,2011-05-31,2,0,5,18,0,2,1,1,0.84,0.803,0.53,0.194,362
3526,2011-05-31,2,0,5,19,0,2,1,1,0.78,0.7424,0.62,0.1045,246
3527,2011-05-31,2,0,5,20,0,2,1,1,0.78,0.7424,0.62,0.1045,213
3528,2011-05-31,2,0,5,21,0,2,1,1,0.76,0.7273,0.66,0.1045,165
3529,2011-05-31,2,0,5,22,0,2,1,1,0.74,0.697,0.7,0.1642,117
3530,2011-05-31,2,0,5,23,0,2,1,1,0.72,0.697,0.79,0.0896,46
3531,2011-06-01,2,0,6,0,0,3,1,1,0.7,0.6667,0.79,0.1642,25
3532,2011-06-01,2,0,6,1,0,3,1,1,0.7,0.6667,0.84,0.2537,9
3533,2011-06-01,2,0,6,2,0,3,1,1,0.7,0.6667,0.79,0.1642,3
3534,2011-06-01,2,0,6,3,0,3,1,1,0.68,0.6364,0.89,0.194,6
3535,2011-06-01,2,0,6,4,0,3,1,2,0.68,0.6364,0.89,0.2239,4
3536,2011-06-01,2,0,6,5,0,3,1,2,0.66,0.5909,0.89,0.0896,19
3537,2011-06-01,2,0,6,6,0,3,1,2,0.68,0.6364,0.89,0.0896,121
3538,2011-06-01,2,0,6,7,0,3,1,2,0.7,0.6667,0.79,0.1642,265
3539,2011-06-01,2,0,6,8,0,3,1,2,0.72,0.697,0.79,0.194,417
3540,2011-06-01,2,0,6,9,0,3,1,2,0.74,0.7121,0.74,0.2239,173
3541,2011-06-01,2,0,6,10,0,3,1,2,0.76,0.7424,0.75,0.2537,84
3542,2011-06-01,2,0,6,11,0,3,1,2,0.82,0.803,0.59,0.2239,86
3543,2011-06-01,2,0,6,12,0,3,1,1,0.86,0.8333,0.53,0.0,137
3544,2011-06-01,2,0,6,13,0,3,1,1,0.9,0.8182,0.37,0.194,125
3545,2011-06-01,2,0,6,14,0,3,1,1,0.9,0.8182,0.37,0.2537,105
3546,2011-06-01,2,0,6,15,0,3,1,1,0.9,0.8333,0.39,0.2985,127
3547,2011-06-01,2,0,6,16,0,3,1,1,0.86,0.803,0.47,0.2985,227
3548,2011-06-01,2,0,6,17,0,3,1,1,0.86,0.803,0.47,0.2985,434
3549,2011-06-01,2,0,6,18,0,3,1,3,0.82,0.7879,0.56,0.3881,278
3550,2011-06-01,2,0,6,19,0,3,1,2,0.74,0.7121,0.79,0.1642,248
3551,2011-06-01,2,0,6,20,0,3,1,2,0.74,0.7121,0.79,0.2537,233
3552,2011-06-01,2,0,6,21,0,3,1,1,0.74,0.697,0.7,0.2836,161
3553,2011-06-01,2,0,6,22,0,3,1,1,0.74,0.697,0.66,0.1343,115
3554,2011-06-01,2,0,6,23,0,3,1,1,0.74,0.6667,0.51,0.1642,59
3555,2011-06-02,2,0,6,0,0,4,1,1,0.74,0.6515,0.4,0.3582,31
3556,2011-06-02,2,0,6,1,0,4,1,1,0.72,0.6515,0.38,0.1045,12
3557,2011-06-02,2,0,6,2,0,4,1,1,0.7,0.6364,0.39,0.0,6
3558,2011-06-02,2,0,6,3,0,4,1,1,0.66,0.6212,0.44,0.1045,4
3559,2011-06-02,2,0,6,4,0,4,1,1,0.66,0.6212,0.41,0.194,3
3560,2011-06-02,2,0,6,5,0,4,1,1,0.66,0.6212,0.39,0.2239,28
3561,2011-06-02,2,0,6,6,0,4,1,1,0.66,0.6212,0.39,0.1343,106
3562,2011-06-02,2,0,6,7,0,4,1,1,0.7,0.6364,0.34,0.2537,285
3563,2011-06-02,2,0,6,8,0,4,1,1,0.7,0.6364,0.32,0.2985,442
3564,2011-06-02,2,0,6,9,0,4,1,1,0.72,0.6364,0.26,0.3582,197
3565,2011-06-02,2,0,6,10,0,4,1,1,0.72,0.6515,0.28,0.4925,106
3566,2011-06-02,2,0,6,11,0,4,1,1,0.74,0.6515,0.28,0.3881,123
3567,2011-06-02,2,0,6,12,0,4,1,1,0.76,0.6667,0.25,0.4627,193
3568,2011-06-02,2,0,6,13,0,4,1,1,0.8,0.6818,0.24,0.3582,168
3569,2011-06-02,2,0,6,14,0,4,1,1,0.78,0.6667,0.24,0.3284,142
3570,2011-06-02,2,0,6,15,0,4,1,1,0.8,0.6818,0.21,0.3881,144
3571,2011-06-02,2,0,6,16,0,4,1,1,0.8,0.6818,0.22,0.4925,255
3572,2011-06-02,2,0,6,17,0,4,1,1,0.76,0.6515,0.2,0.5224,484
3573,2011-06-02,2,0,6,18,0,4,1,1,0.74,0.6515,0.22,0.3881,451
3574,2011-06-02,2,0,6,19,0,4,1,1,0.72,0.6364,0.23,0.2985,321
3575,2011-06-02,2,0,6,20,0,4,1,1,0.7,0.6364,0.24,0.194,286
3576,2011-06-02,2,0,6,21,0,4,1,1,0.66,0.6212,0.31,0.194,215
3577,2011-06-02,2,0,6,22,0,4,1,1,0.64,0.6212,0.33,0.2537,141
3578,2011-06-02,2,0,6,23,0,4,1,1,0.62,0.6212,0.35,0.2239,89
3579,2011-06-03,2,0,6,0,0,5,1,1,0.62,0.6212,0.38,0.2836,53
3580,2011-06-03,2,0,6,1,0,5,1,1,0.6,0.6212,0.38,0.3582,15
3581,2011-06-03,2,0,6,2,0,5,1,1,0.56,0.5303,0.43,0.2239,12
3582,2011-06-03,2,0,6,3,0,5,1,1,0.54,0.5152,0.49,0.2239,5
3583,2011-06-03,2,0,6,4,0,5,1,1,0.52,0.5,0.48,0.3284,5
3584,2011-06-03,2,0,6,5,0,5,1,1,0.52,0.5,0.48,0.3582,24
3585,2011-06-03,2,0,6,6,0,5,1,1,0.54,0.5152,0.45,0.2985,98
3586,2011-06-03,2,0,6,7,0,5,1,1,0.54,0.5152,0.45,0.2537,252
3587,2011-06-03,2,0,6,8,0,5,1,2,0.56,0.5303,0.43,0.3284,471
3588,2011-06-03,2,0,6,9,0,5,1,1,0.58,0.5455,0.4,0.1642,194
3589,2011-06-03,2,0,6,10,0,5,1,1,0.62,0.6212,0.33,0.2537,107
3590,2011-06-03,2,0,6,11,0,5,1,1,0.64,0.6212,0.31,0.3284,135
3591,2011-06-03,2,0,6,12,0,5,1,1,0.66,0.6212,0.27,0.2836,208
3592,2011-06-03,2,0,6,13,0,5,1,1,0.68,0.6212,0.26,0.2537,190
3593,2011-06-03,2,0,6,14,0,5,1,1,0.7,0.6364,0.28,0.2836,174
3594,2011-06-03,2,0,6,15,0,5,1,1,0.7,0.6364,0.28,0.2836,156
3595,2011-06-03,2,0,6,16,0,5,1,1,0.72,0.6364,0.26,0.3284,286
3596,2011-06-03,2,0,6,17,0,5,1,1,0.72,0.6364,0.25,0.2836,485
3597,2011-06-03,2,0,6,18,0,5,1,1,0.7,0.6364,0.24,0.2985,488
3598,2011-06-03,2,0,6,19,0,5,1,1,0.68,0.6212,0.26,0.2836,338
3599,2011-06-03,2,0,6,20,0,5,1,1,0.64,0.6212,0.29,0.1642,236
3600,2011-06-03,2,0,6,21,0,5,1,1,0.64,0.6212,0.29,0.1045,196
3601,2011-06-03,2,0,6,22,0,5,1,1,0.62,0.6212,0.35,0.0,145
3602,2011-06-03,2,0,6,23,0,5,1,1,0.58,0.5455,0.46,0.1045,141
3603,2011-06-04,2,0,6,0,0,6,0,1,0.56,0.5303,0.52,0.0,69
3604,2011-06-04,2,0,6,1,0,6,0,1,0.54,0.5152,0.64,0.1045,80
3605,2011-06-04,2,0,6,2,0,6,0,1,0.54,0.5152,0.56,0.194,41
3606,2011-06-04,2,0,6,3,0,6,0,1,0.52,0.5,0.59,0.1045,10
3607,2011-06-04,2,0,6,4,0,6,0,1,0.52,0.5,0.59,0.0896,11
3608,2011-06-04,2,0,6,5,0,6,0,1,0.5,0.4848,0.64,0.0,5
3609,2011-06-04,2,0,6,6,0,6,0,1,0.54,0.5152,0.6,0.0,17
3610,2011-06-04,2,0,6,7,0,6,0,1,0.56,0.5303,0.56,0.0,60
3611,2011-06-04,2,0,6,8,0,6,0,1,0.6,0.6212,0.46,0.0896,96
3612,2011-06-04,2,0,6,9,0,6,0,1,0.62,0.6212,0.43,0.1343,169
3613,2011-06-04,2,0,6,10,0,6,0,1,0.64,0.6212,0.38,0.1045,202
3614,2011-06-04,2,0,6,11,0,6,0,1,0.66,0.6212,0.36,0.1343,249
3615,2011-06-04,2,0,6,12,0,6,0,1,0.7,0.6364,0.32,0.1642,270
3616,2011-06-04,2,0,6,13,0,6,0,1,0.74,0.6515,0.28,0.1343,268
3617,2011-06-04,2,0,6,14,0,6,0,1,0.74,0.6515,0.33,0.2239,258
3618,2011-06-04,2,0,6,15,0,6,0,2,0.74,0.6515,0.27,0.4179,224
3619,2011-06-04,2,0,6,16,0,6,0,2,0.72,0.6515,0.3,0.1343,272
3620,2011-06-04,2,0,6,17,0,6,0,2,0.72,0.6515,0.34,0.2537,202
3621,2011-06-04,2,0,6,18,0,6,0,2,0.74,0.6515,0.3,0.1642,214
3622,2011-06-04,2,0,6,19,0,6,0,2,0.7,0.6364,0.39,0.0896,206
3623,2011-06-04,2,0,6,20,0,6,0,2,0.7,0.6515,0.48,0.0896,149
3624,2011-06-04,2,0,6,21,0,6,0,2,0.66,0.6212,0.47,0.1045,139
3625,2011-06-04,2,0,6,22,0,6,0,1,0.64,0.6212,0.57,0.2239,141
3626,2011-06-04,2,0,6,23,0,6,0,2,0.64,0.6212,0.57,0.0,121
3627,2011-06-05,2,0,6,0,0,0,0,1,0.64,0.6212,0.57,0.0896,90
3628,2011-06-05,2,0,6,1,0,0,0,2,0.64,0.6212,0.61,0.1642,70
3629,2011-06-05,2,0,6,2,0,0,0,2,0.64,0.6212,0.61,0.1642,48
3630,2011-06-05,2,0,6,3,0,0,0,2,0.62,0.6061,0.65,0.1642,25
3631,2011-06-05,2,0,6,4,0,0,0,2,0.62,0.6061,0.65,0.1642,8
3632,2011-06-05,2,0,6,5,0,0,0,2,0.62,0.6061,0.61,0.1343,5
3633,2011-06-05,2,0,6,6,0,0,0,2,0.62,0.6061,0.61,0.1045,11
3634,2011-06-05,2,0,6,7,0,0,0,2,0.6,0.5909,0.73,0.2537,19
3635,2011-06-05,2,0,6,8,0,0,0,2,0.6,0.5909,0.73,0.2537,74
3636,2011-06-05,2,0,6,9,0,0,0,2,0.6,0.5758,0.78,0.194,111
3637,2011-06-05,2,0,6,10,0,0,0,2,0.62,0.5909,0.73,0.0896,168
3638,2011-06-05,2,0,6,11,0,0,0,2,0.64,0.6061,0.69,0.1045,214
3639,2011-06-05,2,0,6,12,0,0,0,2,0.64,0.6061,0.69,0.1045,212
3640,2011-06-05,2,0,6,13,0,0,0,1,0.66,0.6212,0.65,0.1045,213
3641,2011-06-05,2,0,6,14,0,0,0,1,0.7,0.6515,0.58,0.1642,224
3642,2011-06-05,2,0,6,15,0,0,0,1,0.7,0.6515,0.54,0.0,256
3643,2011-06-05,2,0,6,16,0,0,0,1,0.72,0.6667,0.51,0.0896,260
3644,2011-06-05,2,0,6,17,0,0,0,1,0.74,0.6667,0.51,0.0,264
3645,2011-06-05,2,0,6,18,0,0,0,1,0.7,0.6515,0.58,0.1045,239
3646,2011-06-05,2,0,6,19,0,0,0,1,0.68,0.6364,0.65,0.1642,249
3647,2011-06-05,2,0,6,20,0,0,0,1,0.66,0.6212,0.69,0.194,195
3648,2011-06-05,2,0,6,21,0,0,0,1,0.64,0.6061,0.73,0.1642,111
3649,2011-06-05,2,0,6,22,0,0,0,1,0.64,0.5909,0.78,0.2239,94
3650,2011-06-05,2,0,6,23,0,0,0,1,0.62,0.5909,0.78,0.1343,61
3651,2011-06-06,2,0,6,0,0,1,1,1,0.62,0.5909,0.78,0.1343,18
3652,2011-06-06,2,0,6,1,0,1,1,1,0.6,0.5606,0.83,0.1343,5
3653,2011-06-06,2,0,6,2,0,1,1,1,0.58,0.5455,0.88,0.1045,4
3654,2011-06-06,2,0,6,3,0,1,1,1,0.58,0.5455,0.88,0.0,3
3655,2011-06-06,2,0,6,4,0,1,1,1,0.56,0.5303,0.94,0.1045,4
3656,2011-06-06,2,0,6,5,0,1,1,1,0.56,0.5303,0.88,0.0896,24
3657,2011-06-06,2,0,6,6,0,1,1,1,0.58,0.5455,0.88,0.0,101
3658,2011-06-06,2,0,6,7,0,1,1,1,0.62,0.5909,0.78,0.1045,281
3659,2011-06-06,2,0,6,8,0,1,1,1,0.64,0.6061,0.73,0.0896,410
3660,2011-06-06,2,0,6,9,0,1,1,1,0.7,0.6515,0.58,0.1642,162
3661,2011-06-06,2,0,6,10,0,1,1,1,0.72,0.6667,0.51,0.2239,64
3662,2011-06-06,2,0,6,11,0,1,1,1,0.74,0.6667,0.42,0.1343,72
3663,2011-06-06,2,0,6,12,0,1,1,1,0.76,0.6667,0.37,0.1642,128
3664,2011-06-06,2,0,6,13,0,1,1,1,0.78,0.6818,0.35,0.0,152
3665,2011-06-06,2,0,6,14,0,1,1,1,0.78,0.6818,0.31,0.1343,99
3666,2011-06-06,2,0,6,15,0,1,1,1,0.8,0.697,0.29,0.194,127
3667,2011-06-06,2,0,6,16,0,1,1,1,0.76,0.6667,0.33,0.1343,233
3668,2011-06-06,2,0,6,17,0,1,1,1,0.78,0.6818,0.33,0.2836,516
3669,2011-06-06,2,0,6,18,0,1,1,1,0.76,0.6667,0.31,0.1343,500
3670,2011-06-06,2,0,6,19,0,1,1,1,0.72,0.6667,0.54,0.194,343
3671,2011-06-06,2,0,6,20,0,1,1,1,0.68,0.6364,0.61,0.1343,277
3672,2011-06-06,2,0,6,21,0,1,1,1,0.66,0.6212,0.57,0.0896,160
3673,2011-06-06,2,0,6,22,0,1,1,1,0.66,0.6212,0.61,0.0896,137
3674,2011-06-06,2,0,6,23,0,1,1,1,0.64,0.6061,0.69,0.0896,55
3675,2011-06-07,2,0,6,0,0,2,1,1,0.64,0.6061,0.65,0.0896,15
3676,2011-06-07,2,0,6,1,0,2,1,1,0.62,0.6061,0.69,0.1343,2
3677,2011-06-07,2,0,6,2,0,2,1,1,0.6,0.5909,0.73,0.0896,2
3678,2011-06-07,2,0,6,3,0,2,1,1,0.6,0.5909,0.73,0.0896,1
3679,2011-06-07,2,0,6,4,0,2,1,1,0.58,0.5455,0.83,0.1343,3
3680,2011-06-07,2,0,6,5,0,2,1,1,0.58,0.5455,0.88,0.1642,30
3681,2011-06-07,2,0,6,6,0,2,1,1,0.6,0.5758,0.78,0.1343,116
3682,2011-06-07,2,0,6,7,0,2,1,2,0.64,0.6061,0.69,0.194,311
3683,2011-06-07,2,0,6,8,0,2,1,2,0.68,0.6364,0.61,0.1343,432
3684,2011-06-07,2,0,6,9,0,2,1,2,0.72,0.6667,0.58,0.2239,190
3685,2011-06-07,2,0,6,10,0,2,1,2,0.76,0.6818,0.48,0.194,86
3686,2011-06-07,2,0,6,11,0,2,1,2,0.76,0.697,0.52,0.2537,113
3687,2011-06-07,2,0,6,12,0,2,1,2,0.8,0.7273,0.46,0.2836,141
3688,2011-06-07,2,0,6,13,0,2,1,2,0.8,0.7273,0.43,0.2537,141
3689,2011-06-07,2,0,6,14,0,2,1,2,0.8,0.7273,0.43,0.2836,112
3690,2011-06-07,2,0,6,15,0,2,1,2,0.82,0.7424,0.41,0.3284,127
3691,2011-06-07,2,0,6,16,0,2,1,1,0.8,0.7121,0.38,0.2239,253
3692,2011-06-07,2,0,6,17,0,2,1,1,0.8,0.7273,0.43,0.2537,475
3693,2011-06-07,2,0,6,18,0,2,1,1,0.78,0.697,0.46,0.2836,479
3694,2011-06-07,2,0,6,19,0,2,1,1,0.76,0.6818,0.48,0.2537,355
3695,2011-06-07,2,0,6,20,0,2,1,1,0.74,0.6818,0.56,0.1343,301
3696,2011-06-07,2,0,6,21,0,2,1,1,0.72,0.6818,0.7,0.1343,187
3697,2011-06-07,2,0,6,22,0,2,1,1,0.7,0.6515,0.65,0.1343,126
3698,2011-06-07,2,0,6,23,0,2,1,1,0.68,0.6364,0.79,0.1045,72
3699,2011-06-08,2,0,6,0,0,3,1,1,0.66,0.5909,0.89,0.1343,29
3700,2011-06-08,2,0,6,1,0,3,1,1,0.66,0.6061,0.78,0.0,20
3701,2011-06-08,2,0,6,2,0,3,1,1,0.64,0.5758,0.89,0.0896,7
3702,2011-06-08,2,0,6,3,0,3,1,1,0.64,0.5758,0.89,0.0896,1
3703,2011-06-08,2,0,6,4,0,3,1,1,0.62,0.5758,0.83,0.0,6
3704,2011-06-08,2,0,6,5,0,3,1,1,0.62,0.5606,0.88,0.0,21
3705,2011-06-08,2,0,6,6,0,3,1,1,0.64,0.5758,0.89,0.1343,103
3706,2011-06-08,2,0,6,7,0,3,1,1,0.66,0.6212,0.74,0.1045,329
3707,2011-06-08,2,0,6,8,0,3,1,1,0.76,0.7121,0.58,0.1642,435
3708,2011-06-08,2,0,6,9,0,3,1,1,0.76,0.7121,0.58,0.1642,168
3709,2011-06-08,2,0,6,10,0,3,1,1,0.82,0.7424,0.43,0.2239,63
3710,2011-06-08,2,0,6,11,0,3,1,1,0.84,0.7576,0.41,0.194,106
3711,2011-06-08,2,0,6,12,0,3,1,1,0.88,0.8182,0.42,0.1343,134
3712,2011-06-08,2,0,6,13,0,3,1,1,0.9,0.8485,0.42,0.0,116
3713,2011-06-08,2,0,6,14,0,3,1,1,0.92,0.8788,0.4,0.2537,111
3714,2011-06-08,2,0,6,15,0,3,1,1,0.92,0.8788,0.4,0.1642,100
3715,2011-06-08,2,0,6,16,0,3,1,1,0.92,0.8788,0.4,0.2239,199
3716,2011-06-08,2,0,6,17,0,3,1,1,0.92,0.8485,0.35,0.2239,426
3717,2011-06-08,2,0,6,18,0,3,1,1,0.9,0.8182,0.37,0.2239,398
3718,2011-06-08,2,0,6,19,0,3,1,1,0.82,0.803,0.59,0.1343,323
3719,2011-06-08,2,0,6,20,0,3,1,1,0.8,0.7879,0.63,0.1343,225
3720,2011-06-08,2,0,6,21,0,3,1,1,0.8,0.803,0.66,0.1343,168
3721,2011-06-08,2,0,6,22,0,3,1,1,0.76,0.7424,0.75,0.1642,139
3722,2011-06-08,2,0,6,23,0,3,1,1,0.76,0.7424,0.75,0.194,98
3723,2011-06-09,2,0,6,0,0,4,1,2,0.74,0.7121,0.79,0.1343,40
3724,2011-06-09,2,0,6,1,0,4,1,1,0.74,0.7121,0.79,0.1045,13
3725,2011-06-09,2,0,6,2,0,4,1,2,0.72,0.7121,0.84,0.1642,6
3726,2011-06-09,2,0,6,3,0,4,1,2,0.72,0.7121,0.84,0.1045,2
3727,2011-06-09,2,0,6,4,0,4,1,2,0.72,0.697,0.79,0.0896,4
3728,2011-06-09,2,0,6,5,0,4,1,2,0.7,0.6667,0.84,0.0,19
3729,2011-06-09,2,0,6,6,0,4,1,2,0.72,0.7121,0.84,0.0896,105
3730,2011-06-09,2,0,6,7,0,4,1,2,0.72,0.697,0.79,0.1343,283
3731,2011-06-09,2,0,6,8,0,4,1,2,0.76,0.7273,0.7,0.1045,400
3732,2011-06-09,2,0,6,9,0,4,1,1,0.84,0.7879,0.49,0.0,148
3733,2011-06-09,2,0,6,10,0,4,1,1,0.86,0.8182,0.5,0.2836,74
3734,2011-06-09,2,0,6,11,0,4,1,1,0.9,0.8485,0.42,0.2239,82
3735,2011-06-09,2,0,6,12,0,4,1,1,0.92,0.8485,0.35,0.194,100
3736,2011-06-09,2,0,6,13,0,4,1,1,0.9,0.8182,0.37,0.0896,118
3737,2011-06-09,2,0,6,14,0,4,1,1,0.92,0.8788,0.4,0.194,93
3738,2011-06-09,2,0,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,86
3739,2011-06-09,2,0,6,16,0,4,1,1,0.92,0.8333,0.33,0.1343,170
3740,2011-06-09,2,0,6,17,0,4,1,1,0.9,0.8182,0.37,0.2537,355
3741,2011-06-09,2,0,6,18,0,4,1,1,0.88,0.803,0.39,0.2836,414
3742,2011-06-09,2,0,6,19,0,4,1,2,0.84,0.7424,0.39,0.3284,271
3743,2011-06-09,2,0,6,20,0,4,1,2,0.8,0.7273,0.43,0.194,214
3744,2011-06-09,2,0,6,21,0,4,1,3,0.76,0.697,0.52,0.0,142
3745,2011-06-09,2,0,6,22,0,4,1,2,0.74,0.6818,0.58,0.1642,131
3746,2011-06-09,2,0,6,23,0,4,1,2,0.74,0.697,0.57,0.1642,82
3747,2011-06-10,2,0,6,0,0,5,1,3,0.7,0.6515,0.65,0.2239,61
3748,2011-06-10,2,0,6,1,0,5,1,3,0.7,0.6515,0.65,0.2239,18
3749,2011-06-10,2,0,6,2,0,5,1,1,0.68,0.6364,0.69,0.1642,7
3750,2011-06-10,2,0,6,3,0,5,1,1,0.68,0.6364,0.69,0.1642,3
3751,2011-06-10,2,0,6,4,0,5,1,1,0.66,0.6061,0.78,0.1642,4
3752,2011-06-10,2,0,6,5,0,5,1,1,0.66,0.6061,0.78,0.1642,28
3753,2011-06-10,2,0,6,6,0,5,1,1,0.66,0.6061,0.78,0.0896,94
3754,2011-06-10,2,0,6,7,0,5,1,1,0.72,0.6818,0.66,0.1045,242
3755,2011-06-10,2,0,6,8,0,5,1,1,0.74,0.6818,0.58,0.1343,423
3756,2011-06-10,2,0,6,9,0,5,1,1,0.76,0.697,0.55,0.0,176
3757,2011-06-10,2,0,6,10,0,5,1,1,0.78,0.7121,0.52,0.0,88
3758,2011-06-10,2,0,6,11,0,5,1,1,0.82,0.7576,0.46,0.0,107
3759,2011-06-10,2,0,6,12,0,5,1,1,0.84,0.7576,0.44,0.1343,167
3760,2011-06-10,2,0,6,13,0,5,1,1,0.84,0.7576,0.44,0.1045,149
3761,2011-06-10,2,0,6,14,0,5,1,1,0.86,0.7727,0.39,0.0,121
